id,defect_type,lat,lng,nearest_cluster,severity,status,department_id,photo_url,created_at,resolved_at,is_active
REP-PRG-10122,Pothole,25.502398,81.855324,Curzon Bridge / Phaphamau,Low,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10122.jpg,2026-05-22T10:43:58,,1
REP-PRG-10123,Pothole,25.4352,81.884773,Shastri Bridge (Ganga),Moderate,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10123.jpg,2026-03-16T09:11:18,,1
REP-PRG-10124,Pothole,25.539124,81.86824,Phaphamau NH-19 Junction,Moderate,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10124.jpg,2026-01-19T16:29:55,,1
REP-PRG-10125,Garbage Accumulation,25.449913,81.862343,Katra / Allahabad Univ,High,Assigned,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10125.jpg,2026-02-20T23:28:43,,1
REP-PRG-10126,Streetlight Defect,25.401977,81.87326,Naini Industrial Area,High,Resolved,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10126.jpg,2026-02-06T10:35:59,2026-02-08T10:35:59,0
REP-PRG-10127,Garbage Accumulation,25.426845,81.886126,Shastri Bridge (Ganga),Moderate,In Progress,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10127.jpg,2026-03-15T23:59:20,,1
REP-PRG-10128,Streetlight Defect,25.395135,81.859339,Naini Industrial Area,Moderate,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10128.jpg,2026-03-12T02:13:17,,1
REP-PRG-10129,Streetlight Defect,25.443051,81.854197,Rambagh Railway Station Area,Moderate,In Progress,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10129.jpg,2026-03-25T05:58:49,,1
REP-PRG-10130,Pothole,25.452585,81.854524,Katra / Allahabad Univ,Moderate,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10130.jpg,2026-05-29T05:22:35,,1
REP-PRG-10131,Drainage Issues,25.42667,81.826705,Civil Lines,High,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10131.jpg,2026-01-11T14:22:42,,1
REP-PRG-10132,Streetlight Defect,25.437479,81.838018,Rambagh Railway Station Area,Moderate,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10132.jpg,2026-05-30T23:52:12,,1
REP-PRG-10133,Drainage Issues,25.452559,81.836559,Rambagh Railway Station Area,Moderate,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10133.jpg,2026-03-24T11:48:30,,1
REP-PRG-10134,Pothole,25.43548,81.891046,Shastri Bridge (Ganga),High,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10134.jpg,2026-04-14T04:01:42,,1
REP-PRG-10135,Streetlight Defect,25.46053,81.826513,MG Marg Corridor,Moderate,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10135.jpg,2026-04-15T02:44:09,,1
REP-PRG-10136,Garbage Accumulation,25.461905,81.834982,Civil Lines,Moderate,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10136.jpg,2026-02-19T02:52:32,,1
REP-PRG-10137,Streetlight Defect,25.420148,81.773697,Jhalwa / IIIT-A Corridor,Moderate,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10137.jpg,2026-01-14T15:24:40,,1
REP-PRG-10138,Streetlight Defect,25.461592,81.850198,Katra / Allahabad Univ,Critical,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10138.jpg,2026-06-29T01:38:52,,1
REP-PRG-10139,Pothole,25.385558,81.861917,Naini Industrial Area,High,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10139.jpg,2026-02-10T19:18:50,,1
REP-PRG-10140,Streetlight Defect,25.453508,81.840197,Civil Lines,Low,Resolved,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10140.jpg,2026-01-31T00:48:02,2026-02-03T00:48:02,0
REP-PRG-10141,Streetlight Defect,25.430688,81.845097,Naini Old Bridge (Yamuna),High,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10141.jpg,2026-03-11T23:07:39,,1
REP-PRG-10142,Drainage Issues,25.456564,81.832383,Rambagh Railway Station Area,Moderate,Assigned,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10142.jpg,2026-04-09T14:56:23,,1
REP-PRG-10143,Garbage Accumulation,25.445786,81.832707,Prayagraj Junction (Civil Lines side),Low,Reported,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10143.jpg,2026-04-17T20:22:28,,1
REP-PRG-10144,Pothole,25.449248,81.823018,Prayagraj Junction (Civil Lines side),Low,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10144.jpg,2026-06-01T05:06:51,,1
REP-PRG-10145,Drainage Issues,25.437835,81.844056,Rambagh Railway Station Area,Moderate,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10145.jpg,2026-03-28T04:05:40,,1
REP-PRG-10146,Streetlight Defect,25.487285,81.869797,Teliyarganj / MNNIT Area,Moderate,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10146.jpg,2026-06-28T16:41:40,,1
REP-PRG-10147,Pothole,25.494856,81.857457,Teliyarganj / MNNIT Area,High,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10147.jpg,2026-05-02T21:52:48,,1
REP-PRG-10148,Drainage Issues,25.499197,81.865458,Teliyarganj / MNNIT Area,High,Assigned,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10148.jpg,2026-02-09T02:02:03,,1
REP-PRG-10149,Pothole,25.455503,81.843037,MG Marg Corridor,Critical,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10149.jpg,2026-01-27T00:01:51,,1
REP-PRG-10150,Streetlight Defect,25.378368,81.860519,Naini Industrial Area,Moderate,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10150.jpg,2026-04-16T07:50:23,,1
REP-PRG-10151,Pothole,25.423978,81.859883,Naini Old Bridge (Yamuna),High,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10151.jpg,2026-06-09T22:28:18,,1
REP-PRG-10152,Drainage Issues,25.429833,81.880939,Sangam / Daraganj,High,In Progress,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10152.jpg,2026-04-08T19:31:45,,1
REP-PRG-10153,Drainage Issues,25.449721,81.843267,Rambagh Railway Station Area,Low,Reported,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10153.jpg,2026-06-11T18:27:47,,1
REP-PRG-10154,Garbage Accumulation,25.529377,81.863382,Phaphamau NH-19 Junction,Moderate,Reported,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10154.jpg,2026-06-12T11:39:33,,1
REP-PRG-10155,Pothole,25.508259,81.93879,NH-19 Bypass (Varanasi-Kanpur),Moderate,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10155.jpg,2026-03-25T10:02:35,,1
REP-PRG-10156,Pothole,25.451603,81.865508,Georgetown,Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10156.jpg,2026-04-17T04:36:17,,1
REP-PRG-10157,Pothole,25.449444,81.890168,Shastri Bridge (Ganga),Low,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10157.jpg,2026-06-08T16:46:06,,1
REP-PRG-10158,Drainage Issues,25.444956,81.845518,Rambagh Railway Station Area,Low,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10158.jpg,2026-03-08T00:43:56,,1
REP-PRG-10159,Garbage Accumulation,25.462593,81.853959,Katra / Allahabad Univ,Critical,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10159.jpg,2026-03-16T03:54:03,,1
REP-PRG-10160,Pothole,25.439776,81.894761,Shastri Bridge (Ganga),Critical,Resolved,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10160.jpg,2026-03-19T07:15:46,2026-03-27T07:15:46,0
REP-PRG-10161,Streetlight Defect,25.453454,81.871739,Katra / Allahabad Univ,Moderate,Resolved,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10161.jpg,2026-05-04T11:52:59,2026-05-09T11:52:59,0
REP-PRG-10162,Streetlight Defect,25.483952,81.853286,Teliyarganj / MNNIT Area,Moderate,Resolved,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10162.jpg,2026-03-17T08:47:55,2026-03-29T08:47:55,0
REP-PRG-10163,Pothole,25.501265,81.869333,Teliyarganj / MNNIT Area,Moderate,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10163.jpg,2026-01-14T06:04:42,,1
REP-PRG-10164,Drainage Issues,25.444493,81.853027,Rambagh Railway Station Area,Critical,In Progress,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10164.jpg,2026-03-01T06:06:09,,1
REP-PRG-10165,Pothole,25.427902,81.762822,Jhalwa / IIIT-A Corridor,Low,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10165.jpg,2026-06-18T12:58:47,,1
REP-PRG-10166,Drainage Issues,25.385606,81.859583,Naini Industrial Area,High,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10166.jpg,2026-04-23T09:12:53,,1
REP-PRG-10167,Garbage Accumulation,25.435801,81.768824,Jhalwa / IIIT-A Corridor,Low,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10167.jpg,2026-04-17T14:23:41,,1
REP-PRG-10168,Pothole,25.505396,81.855429,Curzon Bridge / Phaphamau,Moderate,Resolved,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10168.jpg,2026-05-17T02:16:11,2026-05-23T02:16:11,0
REP-PRG-10169,Pothole,25.442303,81.88549,Shastri Bridge (Ganga),High,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10169.jpg,2026-03-17T20:19:56,,1
REP-PRG-10170,Streetlight Defect,25.378422,81.866949,Naini Industrial Area,Low,In Progress,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10170.jpg,2026-02-27T22:28:09,,1
REP-PRG-10171,Pothole,25.42996,81.765944,Jhalwa / IIIT-A Corridor,Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10171.jpg,2026-02-02T00:33:29,,1
REP-PRG-10172,Garbage Accumulation,25.424232,81.771856,Jhalwa / IIIT-A Corridor,High,Assigned,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10172.jpg,2026-06-13T21:31:29,,1
REP-PRG-10173,Garbage Accumulation,25.373415,81.85374,Naini Industrial Area,Moderate,Assigned,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10173.jpg,2026-05-24T19:56:32,,1
REP-PRG-10174,Streetlight Defect,25.519252,81.863292,Phaphamau NH-19 Junction,High,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10174.jpg,2026-06-29T19:00:08,,1
REP-PRG-10175,Pothole,25.452487,81.751803,GT Road / Bamrauli Corridor,Low,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10175.jpg,2026-05-07T12:13:40,,1
REP-PRG-10176,Pothole,25.391861,81.86372,Naini Industrial Area,Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10176.jpg,2026-04-06T03:40:04,,1
REP-PRG-10177,Streetlight Defect,25.449848,81.73198,GT Road / Bamrauli Corridor,High,In Progress,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10177.jpg,2026-06-17T11:36:18,,1
REP-PRG-10178,Streetlight Defect,25.439352,81.845691,Rambagh Railway Station Area,Critical,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10178.jpg,2026-06-26T21:29:26,,1
REP-PRG-10179,Streetlight Defect,25.514582,81.851382,Curzon Bridge / Phaphamau,Critical,In Progress,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10179.jpg,2026-01-26T21:22:27,,1
REP-PRG-10180,Pothole,25.432155,81.782262,Jhalwa / IIIT-A Corridor,Moderate,Resolved,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10180.jpg,2026-04-27T11:20:15,2026-05-09T11:20:15,0
REP-PRG-10181,Streetlight Defect,25.51113,81.861214,Curzon Bridge / Phaphamau,Moderate,Reported,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10181.jpg,2026-03-27T16:52:05,,1
REP-PRG-10182,Garbage Accumulation,25.423521,81.85179,Naini Old Bridge (Yamuna),Moderate,In Progress,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10182.jpg,2026-05-22T15:32:32,,1
REP-PRG-10183,Garbage Accumulation,25.513793,81.858101,Curzon Bridge / Phaphamau,Moderate,In Progress,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10183.jpg,2026-06-02T08:06:11,,1
REP-PRG-10184,Drainage Issues,25.460781,81.848816,Katra / Allahabad Univ,Low,Reported,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10184.jpg,2026-03-06T14:21:11,,1
REP-PRG-10185,Garbage Accumulation,25.385196,81.868984,Naini Industrial Area,Low,Reported,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10185.jpg,2026-03-03T05:26:22,,1
REP-PRG-10186,Pothole,25.431609,81.827674,Kareli Urban Zone,Moderate,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10186.jpg,2026-04-19T03:09:15,,1
REP-PRG-10187,Garbage Accumulation,25.402225,81.858861,Naini Industrial Area,Moderate,In Progress,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10187.jpg,2026-05-13T05:36:52,,1
REP-PRG-10188,Streetlight Defect,25.391979,81.866467,Naini Industrial Area,Moderate,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10188.jpg,2026-06-19T02:59:07,,1
REP-PRG-10189,Streetlight Defect,25.462518,81.852534,Georgetown,Critical,Reported,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10189.jpg,2026-05-03T22:37:20,,1
REP-PRG-10190,Garbage Accumulation,25.443282,81.735205,GT Road / Bamrauli Corridor,Moderate,Resolved,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10190.jpg,2026-01-19T10:56:29,2026-01-26T10:56:29,0
REP-PRG-10191,Pothole,25.401009,81.850794,Naini Old Bridge (Yamuna),Moderate,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10191.jpg,2026-05-21T19:50:22,,1
REP-PRG-10192,Drainage Issues,25.485927,81.864203,Teliyarganj / MNNIT Area,Moderate,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10192.jpg,2026-06-04T23:39:47,,1
REP-PRG-10193,Garbage Accumulation,25.387734,81.880009,Naini Industrial Area,Low,Assigned,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10193.jpg,2026-05-22T15:49:43,,1
REP-PRG-10194,Streetlight Defect,25.457603,81.735385,GT Road / Bamrauli Corridor,Moderate,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10194.jpg,2026-04-27T22:31:02,,1
REP-PRG-10195,Garbage Accumulation,25.442813,81.743935,GT Road / Bamrauli Corridor,Moderate,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10195.jpg,2026-03-07T21:37:40,,1
REP-PRG-10196,Garbage Accumulation,25.407438,81.869652,Naini Old Bridge (Yamuna),Moderate,Reported,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10196.jpg,2026-01-22T11:23:39,,1
REP-PRG-10197,Pothole,25.459436,81.736247,GT Road / Bamrauli Corridor,High,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10197.jpg,2026-05-23T10:11:01,,1
REP-PRG-10198,Garbage Accumulation,25.406295,81.830831,Kareli Urban Zone,Moderate,In Progress,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10198.jpg,2026-04-19T09:52:23,,1
REP-PRG-10199,Streetlight Defect,25.444084,81.868903,Georgetown,Moderate,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10199.jpg,2026-02-24T13:38:00,,1
REP-PRG-10200,Pothole,25.426745,81.843205,Rambagh Railway Station Area,Low,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10200.jpg,2026-04-05T12:10:58,,1
REP-PRG-10201,Streetlight Defect,25.460042,81.855376,Katra / Allahabad Univ,High,In Progress,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10201.jpg,2026-06-10T06:20:22,,1
REP-PRG-10202,Streetlight Defect,25.448999,81.839883,Civil Lines,High,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10202.jpg,2026-01-08T14:34:07,,1
REP-PRG-10203,Garbage Accumulation,25.451459,81.853861,Katra / Allahabad Univ,Moderate,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10203.jpg,2026-01-02T14:36:17,,1
REP-PRG-10204,Streetlight Defect,25.418962,81.859116,Naini Old Bridge (Yamuna),Moderate,Reported,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10204.jpg,2026-06-12T09:06:58,,1
REP-PRG-10205,Garbage Accumulation,25.435693,81.871003,Sangam / Daraganj,Moderate,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10205.jpg,2026-03-29T13:43:51,,1
REP-PRG-10206,Pothole,25.415727,81.780221,Jhalwa / IIIT-A Corridor,Moderate,Resolved,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10206.jpg,2026-06-02T11:05:35,2026-06-04T11:05:35,0
REP-PRG-10207,Pothole,25.420659,81.849012,Naini Old Bridge (Yamuna),High,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10207.jpg,2026-03-12T00:07:59,,1
REP-PRG-10208,Streetlight Defect,25.462409,81.740925,GT Road / Bamrauli Corridor,Moderate,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10208.jpg,2026-05-12T12:08:38,,1
REP-PRG-10209,Streetlight Defect,25.437434,81.77054,Jhalwa / IIIT-A Corridor,Moderate,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10209.jpg,2026-05-06T03:11:06,,1
REP-PRG-10210,Pothole,25.461486,81.873043,Georgetown,Moderate,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10210.jpg,2026-01-02T15:26:34,,1
REP-PRG-10211,Drainage Issues,25.443008,81.866773,Georgetown,High,In Progress,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10211.jpg,2026-03-16T19:56:47,,1
REP-PRG-10212,Pothole,25.390163,81.875949,Naini Industrial Area,High,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10212.jpg,2026-04-09T03:23:26,,1
REP-PRG-10213,Streetlight Defect,25.517281,81.870488,Phaphamau NH-19 Junction,High,In Progress,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10213.jpg,2026-01-19T22:27:24,,1
REP-PRG-10214,Streetlight Defect,25.457467,81.82393,MG Marg Corridor,Moderate,Reported,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10214.jpg,2026-03-23T04:57:45,,1
REP-PRG-10215,Streetlight Defect,25.440534,81.723686,GT Road / Bamrauli Corridor,High,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10215.jpg,2026-01-30T22:44:48,,1
REP-PRG-10216,Drainage Issues,25.450445,81.84064,Civil Lines,Low,Resolved,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10216.jpg,2026-04-28T21:10:28,2026-05-01T21:10:28,0
REP-PRG-10217,Drainage Issues,25.462019,81.740593,GT Road / Bamrauli Corridor,Moderate,Assigned,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10217.jpg,2026-05-15T10:51:48,,1
REP-PRG-10218,Drainage Issues,25.505029,81.851959,Teliyarganj / MNNIT Area,High,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10218.jpg,2026-02-13T10:46:51,,1
REP-PRG-10219,Streetlight Defect,25.433373,81.827556,Prayagraj Junction (Civil Lines side),Moderate,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_10219.jpg,2026-03-31T20:46:59,,1
REP-PRG-10220,Pothole,25.421073,81.854738,Naini Old Bridge (Yamuna),Low,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10220.jpg,2026-06-04T13:33:56,,1
REP-PRG-10221,Pothole,25.41346,81.879287,Sangam / Daraganj,High,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10221.jpg,2026-05-26T05:05:52,,1
REP-PRG-10222,Garbage Accumulation,25.499564,81.935357,NH-19 Bypass (Varanasi-Kanpur),Critical,Assigned,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_10222.jpg,2026-06-09T19:46:03,,1
REP-PRG-10223,Pothole,25.422933,81.812481,Kareli Urban Zone,Low,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10223.jpg,2026-03-19T18:00:02,,1
REP-PRG-10224,Pothole,25.444889,81.829526,MG Marg Corridor,Low,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_10224.jpg,2026-01-10T10:04:16,,1
REP-PRG-10225,Drainage Issues,25.427499,81.777641,Jhalwa / IIIT-A Corridor,Low,In Progress,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_10225.jpg,2026-01-25T06:23:30,,1
